Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
15,2024-01-01,105.54,105.54,0.0,0.9,-0.0,-147.84807534626037,0.0,0.9,-0.0,-133.10968421052638
16,2024-01-01,110.0,110.0,0.0,0.9,-0.0,-147.84807534626037,0.0,0.9,-0.0,-133.10968421052638
17,2024-01-01,120.04,120.04,0.0,0.9,-0.0,-147.84807534626037,-0.19999999999999996,0.8473684210526317,24.007999999999996,-109.10168421052639
18,2024-01-01,131.5,131.5,-1.2000006467163402,0.5842103561272789,157.80008504319875,9.952009696938376,-1.2,0.5315789473684212,157.79999999999998,48.6983157894736
19,2024-01-01,132.0,132.0,-1.8399993532836598,0.1,242.8799146334431,252.83192433038147,-1.2,0.21578947368421064,158.4,207.0983157894736
20,2024-01-01,127.75,127.75,0.0,0.1,-0.0,252.83192433038147,-0.4400000000000004,0.1,56.21000000000005,263.3083157894736
21,2024-01-01,113.48,113.48,0.0,0.1,-0.0,252.83192433038147,0.0,0.1,-0.0,263.3083157894736
22,2024-01-01,109.18,109.18,0.0,0.1,-0.0,252.83192433038147,0.0,0.1,-0.0,263.3083157894736
23,2024-01-01,107.2,107.2,0.0,0.1,-0.0,252.83192433038147,0.0,0.1,-0.0,263.3083157894736
24,2024-01-02,105.49,105.49,0.0,0.1,-0.0,252.83192433038147,0.0,0.1,-0.0,263.3083157894736
25,2024-01-02,90.09,90.09,0.0,0.1,-0.0,252.83192433038147,2.0,0.575,-180.18,83.12831578947362
26,2024-01-02,84.27,84.27,2.0,0.575,-168.54,84.29192433038148,1.3684210526315792,0.9,-115.31684210526318,-32.18852631578956
27,2024-01-02,84.27,84.27,1.3684210526315792,0.9,-115.31684210526318,-31.0249177748817,0.0,0.9,-0.0,-32.18852631578956
28,2024-01-02,84.27,84.27,0.0,0.9,-0.0,-31.0249177748817,0.0,0.9,-0.0,-32.18852631578956
29,2024-01-02,100.0,100.0,0.0,0.9,-0.0,-31.0249177748817,0.0,0.9,-0.0,-32.18852631578956
30,2024-01-02,108.28,108.28,0.0,0.9,-0.0,-31.0249177748817,0.0,0.9,-0.0,-32.18852631578956
31,2024-01-02,113.85,113.85,0.0,0.9,-0.0,-31.0249177748817,-1.2,0.5842105263157895,136.61999999999998,104.43147368421042
32,2024-01-02,126.9,126.9,-2.0,0.37368421052631584,253.8,222.7750822251183,-1.2,0.268421052631579,152.28,256.71147368421043
33,2024-01-02,119.5,119.5,-1.0400000000000003,0.1,124.28000000000003,347.0550822251183,-0.6400000000000001,0.1,76.48000000000002,333.19147368421045
34,2024-01-02,110.6,110.6,0.0,0.1,-0.0,347.0550822251183,0.0,0.1,-0.0,333.19147368421045
35,2024-01-02,108.28,108.28,0.0,0.1,-0.0,347.0550822251183,0.0,0.1,-0.0,333.19147368421045
36,2024-01-02,105.88,105.88,1.368421052631583,0.42500000000000093,-144.888421052632,202.16666117248633,0.0,0.1,-0.0,333.19147368421045
37,2024-01-02,100.15,100.15,1.9999999999999962,0.9,-200.29999999999964,1.8666611724866868,2.0,0.575,-200.3,132.89147368421044
