Hour,Date,True_Price,Forecast_Price,PSO_Action,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Action,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
27,2024-01-02,84.27,84.27,2.0,0.9,-115.31684210526318,-31.0249177748817,1.52,0.4609999999999999,-128.0904,67.92114736842103
28,2024-01-02,84.27,84.27,0.12776500937106952,0.9,-0.0,-31.0249177748817,0.8599999999999999,0.6652499999999999,-72.47219999999999,-4.551052631578955
29,2024-01-02,100.0,100.0,2.0,0.9,-0.0,-31.0249177748817,1.3399999999999999,0.9,-98.84210526315795,-103.3931578947369
30,2024-01-02,108.28,108.28,2.0,0.9,-0.0,-31.0249177748817,-1.4,0.5315789473684212,151.59199999999998,48.19884210526308
31,2024-01-02,113.85,113.85,2.0,0.9,-0.0,-31.0249177748817,-1.6400000000000001,0.10000000000000003,186.714,234.91284210526308
32,2024-01-02,126.9,126.9,-2.0,0.37368421052631584,253.8,222.7750822251183,-1.66,0.10000000000000003,-0.0,234.91284210526308
33,2024-01-02,119.5,119.5,-2.0,0.09999999999999998,124.28000000000003,347.0550822251183,-1.74,0.10000000000000003,-0.0,234.91284210526308
34,2024-01-02,110.6,110.6,-0.8780035984739063,0.09999999999999998,-0.0,347.0550822251183,-0.8200000000000001,0.10000000000000003,-0.0,234.91284210526308
35,2024-01-02,108.28,108.28,-0.6315538521078303,0.09999999999999998,-0.0,347.0550822251183,-1.52,0.10000000000000003,-0.0,234.91284210526308
36,2024-01-02,105.88,105.88,1.3684210526158636,0.42499999999626753,-144.88842105096762,202.1666611741507,-1.66,0.10000000000000003,-0.0,234.91284210526308
37,2024-01-02,100.15,100.15,2.0,0.8999999999962676,-200.3,1.8666611741506927,-0.8799999999999999,0.10000000000000003,-0.0,234.91284210526308
38,2024-01-02,108.28,108.28,1.9031367935123218,0.8999999999962676,-0.0,1.8666611741506927,-1.72,0.10000000000000003,-0.0,234.91284210526308
39,2024-01-02,110.0,110.0,2.0,0.8999999999962676,-0.0,1.8666611741506927,-1.62,0.10000000000000003,-0.0,234.91284210526308
40,2024-01-02,112.8,112.8,1.1739576559907636,0.8999999999962676,-0.0,1.8666611741506927,-1.98,0.10000000000000003,-0.0,234.91284210526308
41,2024-01-02,129.99,129.99,-2.0,0.3736842105225834,259.98,261.8466611741507,-2.0,0.10000000000000003,-0.0,234.91284210526308
42,2024-01-02,130.0,130.0,-2.0,0.09999999999999998,135.19999999815622,397.0466611723069,-0.76,0.10000000000000003,-0.0,234.91284210526308
43,2024-01-02,124.29,124.29,-2.0,0.09999999999999998,-0.0,397.0466611723069,0.0,0.10000000000000003,-0.0,234.91284210526308
44,2024-01-02,111.26,111.26,-0.43981764273714247,0.09999999999999998,-0.0,397.0466611723069,-0.52,0.10000000000000003,-0.0,234.91284210526308
45,2024-01-02,108.28,108.28,-1.1848263213524264,0.09999999999999998,-0.0,397.0466611723069,-1.8,0.10000000000000003,-0.0,234.91284210526308
46,2024-01-02,106.0,106.0,-2.0,0.09999999999999998,-0.0,397.0466611723069,-1.66,0.10000000000000003,-0.0,234.91284210526308
47,2024-01-02,92.41,92.41,-1.359213805922819,0.09999999999999998,-0.0,397.0466611723069,-1.66,0.10000000000000003,-0.0,234.91284210526308
48,2024-01-03,82.5,82.5,-2.0,0.09999999999999998,-0.0,397.0466611723069,-1.98,0.10000000000000003,-0.0,234.91284210526308
49,2024-01-03,70.1,70.1,-1.9524989588538908,0.09999999999999998,-0.0,397.0466611723069,-0.98,0.10000000000000003,-0.0,234.91284210526308
50,2024-01-03,50.21346,50.21346,-0.06771234504518761,0.09999999999999998,-0.0,397.0466611723069,-1.1400000000000001,0.10000000000000003,-0.0,234.91284210526308
51,2024-01-03,40.0,40.0,2.0,0.575,-80.0,317.0466611723069,1.8200000000000003,0.5322500000000001,-72.80000000000001,162.11284210526307
52,2024-01-03,50.0,50.0,2.0,0.9,-68.42105263157896,248.62560854072797,0.52,0.65575,-26.0,136.11284210526307
53,2024-01-03,75.0,75.0,2.0,0.9,-0.0,248.62560854072797,0.10000000000000009,0.6795000000000001,-7.500000000000007,128.61284210526307
54,2024-01-03,95.46,95.46,2.0,0.9,-0.0,248.62560854072797,0.8199999999999998,0.8742500000000001,-78.27719999999998,50.33564210526309
55,2024-01-03,108.28,108.28,1.31361258116452,0.9,-0.0,248.62560854072797,-0.8400000000000001,0.6531973684210527,90.9552,141.2908421052631
56,2024-01-03,114.99561,114.99561,-2.0,0.37368421052631584,229.99122,478.61682854072797,-1.66,0.21635526315789477,190.89271259999998,332.1835547052631
57,2024-01-03,113.34489,113.34489,-2.0,0.09999999999999998,117.87868560000004,596.495514140728,-1.04,0.1,50.115443113500014,382.2989978187631
58,2024-01-03,107.85233,107.85233,-2.0,0.09999999999999998,-0.0,596.495514140728,-1.46,0.1,-0.0,382.2989978187631
59,2024-01-03,105.0,105.0,-0.7361972048666691,0.09999999999999998,-0.0,596.495514140728,-1.12,0.1,-0.0,382.2989978187631
60,2024-01-03,92.04644,92.04644,1.3684210557005965,0.4250000007288916,-125.95828659828162,470.5372275424464,-1.66,0.1,-0.0,382.2989978187631
61,2024-01-03,91.59366,91.59366,2.0,0.9,-183.1873197188975,287.34990782354885,-1.84,0.1,-0.0,382.2989978187631
62,2024-01-03,97.50897,97.50897,2.0,0.9,-0.0,287.34990782354885,-1.66,0.1,-0.0,382.2989978187631
63,2024-01-03,106.02775,106.02775,0.5305667949893366,0.9,-0.0,287.34990782354885,-2.0,0.1,-0.0,382.2989978187631
64,2024-01-03,109.7411,109.7411,2.0,0.9,-0.0,287.34990782354885,-0.43999999999999995,0.1,-0.0,382.2989978187631
65,2024-01-03,115.81,115.81,-2.0,0.37368421052631584,231.62,518.9699078235489,-1.78,0.1,-0.0,382.2989978187631
66,2024-01-03,115.81,115.81,-1.8568955476769042,0.09999999999999998,120.44240000000003,639.4123078235489,-1.98,0.1,-0.0,382.2989978187631
67,2024-01-03,115.81,115.81,-0.5259330298156765,0.09999999999999998,-0.0,639.4123078235489,-0.9199999999999999,0.1,-0.0,382.2989978187631
68,2024-01-03,109.0,109.0,-0.36068368098385345,0.09999999999999998,-0.0,639.4123078235489,-0.98,0.1,-0.0,382.2989978187631
69,2024-01-03,106.0,106.0,-2.0,0.09999999999999998,-0.0,639.4123078235489,-1.66,0.1,-0.0,382.2989978187631
70,2024-01-03,101.46,101.46,-2.0,0.09999999999999998,-0.0,639.4123078235489,-1.38,0.1,-0.0,382.2989978187631
71,2024-01-03,82.59,82.59,-2.0,0.09999999999999998,-0.0,639.4123078235489,-0.96,0.1,-0.0,382.2989978187631
72,2024-01-04,74.19,74.19,-2.0,0.09999999999999998,-0.0,639.4123078235489,-1.0,0.1,-0.0,382.2989978187631
73,2024-01-04,65.0,65.0,-2.0,0.09999999999999998,-0.0,639.4123078235489,-0.30000000000000004,0.1,-0.0,382.2989978187631
74,2024-01-04,40.0,40.0,1.3684210526315712,0.4249999999999981,-54.73684210526285,584.675465718286,-1.8599999999999999,0.1,-0.0,382.2989978187631
75,2024-01-04,35.19694,35.19694,2.0,0.8999999999999981,-70.39388,514.281585718286,1.8200000000000003,0.53225,-64.05843080000001,318.2405670187631
76,2024-01-04,49.39,49.39,2.0,0.8999999999999981,-0.0,514.281585718286,1.8200000000000003,0.9,-76.4765157894737,241.7640512292894
77,2024-01-04,70.1,70.1,2.0,0.8999999999999981,-0.0,514.281585718286,0.8799999999999999,0.9,-0.0,241.7640512292894
78,2024-01-04,97.61,97.61,2.0,0.8999999999999981,-0.0,514.281585718286,1.48,0.9,-0.0,241.7640512292894
79,2024-01-04,106.51,106.51,2.0,0.8999999999999981,-0.0,514.281585718286,-1.66,0.4631578947368421,176.8066,418.5706512292894
