Ora,Prezzo_Vero,PSO_Azione,PSO_SOC,PSO_Profitto_Istantaneo,PSO_Profitto_Cum,PPO_Azione,PPO_SOC,PPO_Profitto_Istantaneo,PPO_Profitto_Cum
3903,108.19,1.6077676246912929,0.9,-76.75492482825325,456.55937656055596,-1.74,0.10000000000000003,-0.0,3893.250192044932
3904,110.91,1.4020987430974468,0.9,-0.0,456.55937656055596,-0.56,0.10000000000000003,-0.0,3893.250192044932
3905,116.42,-1.8835637839136474,0.40432532002272437,208.3202709370655,664.8796474976215,-1.54,0.10000000000000003,-0.0,3893.250192044932
3906,140.0,0.6543745920208153,0.559739285627668,-91.61244288291414,573.2672046147073,-1.38,0.10000000000000003,-0.0,3893.250192044932
3907,146.0,-0.6272347494633181,0.39467750945311053,86.99745975056221,660.2646643652696,-1.5,0.10000000000000003,-0.0,3893.250192044932
3908,136.3,0.8636649248793091,0.5997979291119464,-117.71752926104985,542.5471351042197,-0.72,0.10000000000000003,-0.0,3893.250192044932
3909,110.91,-1.6259616786936517,0.1719132768241433,171.31863929471726,713.865774398937,-1.68,0.10000000000000003,-0.0,3893.250192044932
3910,108.54,-1.0462658395217388,0.1,28.177736110037973,742.0435105089749,-1.04,0.10000000000000003,-0.0,3893.250192044932
3911,107.73252,-0.02716877368199322,0.1,-0.0,742.0435105089749,-0.72,0.10000000000000003,-0.0,3893.250192044932
3912,105.30033,-1.2693719484368065,0.1,-0.0,742.0435105089749,-1.98,0.10000000000000003,-0.0,3893.250192044932
3913,101.56591,-0.7246841070062349,0.1,-0.0,742.0435105089749,-1.3399999999999999,0.10000000000000003,-0.0,3893.250192044932
3914,95.95283,-0.37837942180039263,0.1,-0.0,742.0435105089749,-0.24,0.10000000000000003,-0.0,3893.250192044932
3915,96.0,1.2786458782063876,0.403678396074017,-122.75000430781321,619.2935062011617,1.3399999999999999,0.41825,-128.64,3764.6101920449323
3916,100.78122,0.35773737316996934,0.4886410222018847,-36.05320890766478,583.240297293497,1.3399999999999999,0.7364999999999999,-135.0468348,3629.5633572449324
3917,113.62756,-1.655764843138964,0.10000000000000003,159.41879515802856,742.6590924515256,1.3399999999999999,0.9,-78.22360446315794,3551.339752781774
3918,127.39,-0.15548084620432423,0.10000000000000003,-0.0,742.6590924515256,1.3399999999999999,0.9,-0.0,3551.339752781774
3919,131.39,0.15279765871981743,0.13628944394595666,-20.07608437919681,722.5830080723288,-1.06,0.6210526315789473,132.30972999999997,3683.649482781774
3920,118.0,-0.7096021756011917,0.1,15.458577332098614,738.0415854044273,-1.06,0.34210526315789463,118.826,3802.475482781774
3921,110.55,0.5302765826844711,0.22594068838756187,-58.622076215768274,679.419509188659,-1.22,0.1,96.62069999999994,3899.096182781774
3922,104.5,-0.24129823169507203,0.16244115373096396,23.954881951528275,703.3743911401873,-1.22,0.1,-0.0,3899.096182781774
3923,85.95,1.192720060509568,0.44571216810198633,-102.51428920079738,600.8601019393899,-1.7,0.1,-0.0,3899.096182781774
3924,85.95,-0.2361639230713961,0.3835637672937242,19.28337472858717,620.1434766679771,-1.7,0.1,-0.0,3899.096182781774
3925,94.99465,0.083398059783518,0.4033708064923097,-7.922369499814367,612.2211071681627,-0.56,0.1,-0.0,3899.096182781774
3926,100.0,0.11362075476141831,0.43035573574814656,-11.36207547614183,600.8590316920208,-1.2,0.1,-0.0,3899.096182781774
3927,105.0,-0.037364620579447116,0.42052294085881836,3.7271209027998498,604.5861525948206,-0.72,0.1,-0.0,3899.096182781774
3928,110.68,-0.7587910679404857,0.22084108087448,79.7838456296703,684.3699982244909,-0.56,0.1,-0.0,3899.096182781774
3929,115.0,-1.3536643885747024,0.1,50.16717472504037,734.5371729495313,-0.24,0.1,-0.0,3899.096182781774
